file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	744	1	1	0.02122	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	745	5	3	4.93364	2	19
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	746	3	2	2.38055	1	9
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	747	2	2	1.65557	1	7
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	748	2	1	0.86955	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	749	5	4	3.56169	2	15
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	750	23	22	14.07731	2	49
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	751	2	2	0.82403	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	753	1	1	0.04613	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	754	6	4	4.92498	2	19
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	755	1	1	0.05344	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	756	4	3	2.77358	2	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	757	2	1	2.32552	1	5
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	758	2	1	2.63491	1	11
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	759	1	1	0.58585	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	760	1	1	0.0255	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	761	12	8	11.21932	1	42
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	762	1	1	0.74197	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	763	1	1	0.51175	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	764	2	2	1.34785	1	5
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	765	4	3	3.89076	2	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	766	3	2	2.87376	1	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	767	5	3	4.76599	2	19
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	768	5	3	3.73524	2	15
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	769	8	6	6.50618	2	28
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	770	3	2	1.9198	1	8
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	771	2	2	1.67857	1	7
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	772	2	1	3.47912	1	14
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	773	8	6	5.04563	3	22
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	774	1	1	0.09626	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	775	1	1	0.02346	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	776	3	1	4.13293	1	15
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	777	7	5	4.08679	2	17
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	778	2	2	0.64516	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	779	5	4	3.57592	2	15
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	780	1	1	0.03742	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	781	12	7	11.15298	1	42
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	783	9	7	6.55091	3	28
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	785	14	12	7.4411	5	33
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	786	6	3	6.94116	2	26
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	787	12	9	7.9928	3	32
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	788	1	1	0.04195	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	789	2	2	0.81782	2	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	790	4	3	2.7708	2	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	791	7	5	6.2249	2	25
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	792	6	1	9.3922	1	33
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	793	2	2	1.47024	1	6
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	794	1	1	0.22642	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	796	5	2	6.27354	1	23
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	797	25	23	12.45818	5	49
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	798	4	3	3.60189	2	16
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	799	1	1	0.16702	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	800	7	4	6.40793	2	24
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	801	2	2	0.89091	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	802	3	2	1.06846	2	6
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	803	11	9	5.63294	4	25
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	804	8	6	4.56159	3	20
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	805	9	8	5.45298	3	25
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	806	6	3	6.15286	2	25
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	807	3	2	3.19414	1	13
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	808	15	13	9.68991	3	39.5249999999942
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	809	2	1	0.64562	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	810	2	2	1.78512	1	7
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	811	19	17	9.34469	7	44
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	812	3	2	2.00588	2	8
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	813	2	2	0.70092	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	814	3	2	2.0444	1	9
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	815	2	2	0.77594	2	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	816	1	1	1.09663	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	817	1	1	0.44871	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	820	1	1	0.23933	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	821	2	2	0.99404	1	5
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	822	1	1	0.50263	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	823	1	1	1.43691	1	5.52499999999418
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	824	6	3	6.28097	1	26
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	825	1	1	0.46636	1	2
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	826	4	3	3.34969	2	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	827	10	8	8.2275	2	34
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	828	1	1	0.1443	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	829	3	2	1.68412	1	7
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	830	1	1	0.81466	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	831	3	2	0.86206	2	5
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	832	2	1	2.24398	1	8
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	833	2	2	0.59382	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	834	2	2	0.72243	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	835	3	2	3.16025	1	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	836	5	4	4.36698	2	18
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	837	1	1	1.37244	1	6
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	838	17	12	12.69977	2	47
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	839	6	5	4.34599	2	18
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	840	7	5	6.14348	2	25
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	841	2	1	1.12396	1	5
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	842	4	2	2.94673	2	12
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	843	1	1	1.33441	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	844	6	5	5.36201	2	23
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	845	4	3	4.22483	2	17
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	846	23	21	11.35576	6	47
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	847	5	4	4.56256	2	19
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	848	10	8	6.15987	3	26
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	849	10	8	7.76854	3	34
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	850	1	1	0.11494	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	851	5	2	6.73672	1	27
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	852	3	2	1.80469	2	8
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	853	16	13	10.39507	4	44
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	854	3	3	1.39153	2	7
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	855	6	5	3.66708	2	16
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	856	4	3	2.78361	2	11
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	857	1	1	0.03846	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	858	20	18	9.97791	7	45
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	859	3	2	1.43537	1	6
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	860	3	2	2.4309	1	11
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	861	1	1	0.14124	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	862	7	6	4.71594	3	21
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	863	8	7	5.30643	2	22
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	864	1	1	0.58805	1	3
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	865	5	3	5.32699	2	20
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	866	2	2	0.74781	1	4
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	867	1	1	0.15156	1	1
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	C	868	10	8	6.32731	3	27
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay76	0.523213647777778	0.525287	0.06444	0.390808925	0.642464
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay87	0.939076895075075	0.9432	0.02763	0.87550335	0.980043
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay85	0.960282934214214	0.962713	0.01753	0.919952	0.986471
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay72	0.997190972082082	0.998187	0.00313	0.988695	0.99996
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay89	0.88131596971972	0.881279	0.03801	0.806818	0.948186
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay59	0.996633186776777	0.997662	0.00333	0.987871	0.999921
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay77	0.0944117344644645	0.0900215	0.03662	0.036174	0.176791
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay68	0.679107667147147	0.675878	0.06117	0.564325	0.807285
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay104	0.910650168068068	0.910979	0.0305	0.848869	0.962595
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay83	0.754340936076076	0.753985	0.0571	0.64194775	0.865706
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay81	0.180298318778779	0.179259	0.05046	0.088475	0.283022725
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay67	0.80010926984985	0.799499	0.04787	0.706561325	0.892062
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay97	0.329372871941942	0.328419	0.0668	0.201423775	0.46357
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay47	0.016043988028028	0.01404	0.01042	0.001842	0.0410991
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay24	0.98790242985986	0.989633	0.00804	0.968058	0.998406
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay51	0.0542577909309309	0.052604	0.02092	0.020446475	0.0997534499999997
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay23	0.985852958358358	0.987879	0.00982	0.961705	0.998784
Kihihi_48BarcodeTest_50maxCOI/48_84.txt	P	assay9	0.00357743565565566	0.002409	0.00382	7.6e-05	0.013745
