file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	744	1	1	0.13092	1	1
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	745	9	7	6.55497	3	26
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	746	5	2	5.27672	2	20
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	747	5	3	6.27958	1	25
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	748	1	1	0.50496	1	2
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	749	4	2	4.77398	1	18
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	751	3	2	1.59011	1	7
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	752	24	22	11.83164	6	48
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	753	1	1	0.06122	1	1
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	754	5	3	5.67117	2	23
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	755	1	1	0.03794	1	1
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	756	4	3	3.52102	1	14
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	758	1	1	0.35872	1	2
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	759	2	1	1.53004	1	6
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	760	1	1	0.03242	1	1
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	761	7	3	8.4073	1	31
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	762	3	2	1.96869	1	9
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	763	3	2	1.99068	1	8
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	764	5	3	5.85796	1	24
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	765	5	4	4.04879	2	17
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	766	2	1	4.10742	1	15
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	767	8	6	6.92371	2	28
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	768	11	8	9.8937	2	39
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	769	18	14	11.93507	4	47
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	770	5	4	4.12748	2	18
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	771	3	2	3.63451	1	14
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	772	1	1	1.2261	1	5
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	773	8	5	7.05846	2	29
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	774	1	1	0.2946	1	1
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	775	1	1	0.81741	1	2
Kihihi_48BarcodeTest_50maxCOI/48_10.txt	C	776	5	3	4.79056	1	19
