file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	744	1	1	1.01821	1	2
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	745	15	11	11.81902	2	42
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	746	7	4	6.424	1	23
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	747	23	24	16.84169	1	49
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	748	7	5	6.97589	1	25
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	749	9	7	8.26198	2	29
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	751	6	4	5.7602	1	21
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	753	1	1	0.73832	1	2
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	754	12	7	11.84625	2	44
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	755	3	1	4.26488	1	16
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	756	14	10	11.7375	2	42
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	757	15	12	14.43958	1	47
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	758	14	11	13.22144	1	44
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	759	10	6	10.86677	1	36
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	760	1	1	0.87942	1	1
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	761	19	17	13.01897	2	46
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	762	8	4	9.02965	1	34
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	763	4	3	3.75443	1	14
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	764	7	4	7.47078	1	28
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	765	10	6	8.97862	2	33
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	766	6	4	5.83575	1	21
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	767	14	11	12.03102	2	42
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	768	15	12	12.9222	2	44
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	769	27	28	14.93589	5	50
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	770	7	4	6.38791	1	23
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	771	4	3	4.09945	1	15
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	772	10	8	10.70314	1	36
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	773	15	13	11.17966	3	41
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	774	4	1	5.17534	1	19
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	775	3	1	3.67042	1	13
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	776	18	16	13.36509	2	46
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	777	18	14	14.14077	2	47
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	778	5	4	4.14714	2	16
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	779	23	22	14.8184	4	49
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	780	5	4	4.96185	1	17
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	781	23	21	16.13679	3	49
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	783	24	25	16.45175	3	50
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	784	15	11	12.30101	2	44
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	785	20	17	13.67553	4	47
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	786	12	9	12.32034	1	42
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	787	15	11	12.64049	2	46
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	788	2	1	3.38977	1	13
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	789	7	4	5.5652	1	20
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	790	17	14	12.61782	2	43
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	791	8	5	6.69068	2	25
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	792	13	11	13.50632	1	44
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	793	15	11	14.321	1	46
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	794	12	9	10.65972	1	35
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	797	29	31	13.85407	4	50
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	798	26	27	15.51557	4	50
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	799	3	1	3.04499	1	11
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	800	16	13	13.82098	2	46
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	801	9	7	7.64558	2	27
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	802	18	16	13.77691	2	47
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	803	22	21	15.10231	4	49
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	804	15	12	11.2813	3	41
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	805	22	20	14.60699	4	48
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	806	22	20	15.95204	2	49
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	807	10	6	8.8474	1	32
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	808	20	17	14.21891	3	47
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	809	4	2	2.97085	1	12
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	810	21	19	14.70543	2	48
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	811	30	33	14.8433	7	50
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	812	11	8	10.41622	2	36
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	813	7	5	5.95648	1	21
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	814	12	9	10.67479	1	39
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	815	8	5	6.77583	2	25
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	816	10	8	9.37366	1	32
Kihihi_48BarcodeTest_50maxCOI/48_54.txt	C	817	10	4	10.98913	1	37
