file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	744	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	745	3	2	0.88368	2	5
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	746	2	2	0.52138	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	747	2	2	0.58767	1	3
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	748	1	1	0.23381	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	749	2	2	0.34603	2	3
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	750	7	6	4.79713	2	18
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	751	2	2	0.46617	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	752	9	6	8.16527	2	36
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	753	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	754	3	3	1.3669	2	7
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	755	1	1	0.01975	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	756	2	2	0.73	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	757	2	1	0.71932	1	3
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	758	1	1	0.14343	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	759	1	1	0.06354	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	760	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	761	1	1	0.87216	1	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	762	1	1	0.25331	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	763	2	2	0.30979	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	764	2	2	0.6275	1	3
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	765	3	2	0.72208	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	766	1	1	0.28325	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	767	2	2	0.65953	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	768	3	3	1.08683	2	6
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	769	5	5	2.0886	3	11
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	770	2	2	0.70529	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	771	1	1	0.13488	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	772	1	1	0.52251	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	773	3	3	1.14015	2	6
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	774	1	1	0.00447	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	775	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	776	2	2	1.39392	1	6
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	777	4	3	1.37954	2	7
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	778	1	1	0.28994	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	779	5	4	1.60027	3	9
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	780	1	1	0.17525	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	781	3	3	1.50425	2	7
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	782	2	1	1.01312	1	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	783	5	5	1.96285	3	10
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	784	3	2	1.47058	2	7
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	785	6	6	1.55772	3	9
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	786	1	1	0.38471	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	787	5	5	2.31847	2	11
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	788	1	1	0.00548	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	789	2	2	0.54717	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	790	3	3	0.71387	2	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	791	3	3	0.79864	2	5
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	792	1	1	0.01582	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	793	1	1	0.29635	1	2
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	794	1	1	0.04677	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	795	4	2	3.08234	2	13
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	796	2	2	0.62806	1	4
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	797	11	10	5.81191	3	25
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	798	4	4	1.87683	2	9
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	799	1	1	0.00316	1	1
Kihihi_96BarcodeTest_50maxCOI/96_95.txt	C	800	3	2	0.80211	2	5
