file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	744	1	1	0.01225	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	745	3	2	0.84002	2	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	746	3	2	1.54314	1	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	747	2	2	1.22023	1	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	748	1	1	0.30068	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	749	3	3	1.41616	2	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	751	1	1	0.04977	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	753	1	1	0.01096	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	754	3	3	2.07694	2	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	755	1	1	0.0657	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	756	3	3	1.43607	2	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	758	1	1	0.55168	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	759	2	2	0.70933	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	760	1	1	0.01265	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	761	4	3	2.6558	2	11
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	762	3	2	1.58464	1	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	763	2	2	0.44258	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	764	1	1	0.39126	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	765	2	2	0.90014	2	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	766	1	1	0.29517	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	767	3	3	2.25828	2	10
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	768	4	3	1.65885	2	8
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	769	4	4	1.85454	2	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	770	2	2	0.82619	2	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	771	2	2	0.46788	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	772	2	2	1.1649	1	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	773	4	3	2.14027	2	10
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	774	1	1	0.07187	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	775	1	1	0.00447	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	776	4	3	2.65146	1	10
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	777	4	4	2.12326	2	10
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	778	2	2	0.45981	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	779	4	4	1.95644	2	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	780	1	1	0.59143	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	781	2	2	0.9752	1	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	782	1	1	0.51829	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	783	6	5	2.96428	2	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	784	7	5	6.66603	2	27
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	785	6	6	2.4195	3	12
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	786	1	1	0.53543	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	787	3	2	1.51007	1	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	788	1	1	0.00447	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	789	3	3	1.31886	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	790	3	3	1.22139	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	791	7	6	3.62946	3	16
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	792	1	1	0.97392	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	793	1	1	0.047	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	794	1	1	0.12071	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	796	6	5	3.17879	2	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	797	19	16	11.13853	4	44
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	798	4	4	2.238	2	10
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	799	1	1	0.10175	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	800	4	3	1.85326	2	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	801	2	2	0.69032	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	802	2	2	0.84162	2	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	803	11	10	4.20683	5	21
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	804	7	6	3.61744	3	17
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	805	7	6	3.23047	3	15
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	806	5	3	4.17984	2	16
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	807	6	5	4.12464	2	17
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	808	7	6	3.30313	3	15
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	809	2	2	0.67065	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	810	2	2	0.82028	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	811	9	9	3.99455	4	19
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	812	2	2	0.77314	2	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	813	1	1	0.17073	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	814	3	3	1.6491	2	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	815	2	2	0.6568	2	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	816	1	1	0.28779	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	817	1	1	0.77423	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	819	3	2	2.05967	1	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	820	1	1	0.2892	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	821	2	2	0.5797	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	822	1	1	0.08278	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	823	3	2	2.21866	1	9
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	824	5	4	4.98234	2	18
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	825	1	1	0.21136	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	826	2	2	1.3122	1	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	827	5	4	2.39526	2	11
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	828	1	1	0.12259	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	829	1	1	0.62919	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	830	1	1	0.03859	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	831	2	2	0.74919	2	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	832	3	2	1.24241	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	833	1	1	0.69127	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	834	2	2	0.46007	2	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	835	2	2	0.77411	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	836	5	4	3.19013	1	13
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	837	2	2	0.86436	1	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	838	8	7	5.46141	2	23
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	839	6	6	3.37723	3	15
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	840	4	3	2.89815	2	12
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	841	1	1	0.11361	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	842	2	2	0.71912	2	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	843	3	2	1.26584	1	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	844	5	5	4.25892	2	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	845	2	2	0.65016	1	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	846	30	30	12.36165	8	49
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	847	3	3	1.25711	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	848	4	3	1.68031	2	8
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	849	5	4	3.3775	2	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	850	1	1	0.16758	1	2
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	851	1	1	0.82747	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	852	3	2	0.94605	2	5
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	853	24	23	11.23235	7	48
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	854	3	3	1.1177	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	855	4	3	1.16614	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	856	3	2	1.36514	2	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	857	1	1	0.04011	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	858	17	16	7.58423	7	37
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	859	1	1	0.5989	1	3
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	860	3	2	1.25447	2	6
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	861	1	1	0.03923	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	862	4	4	1.6168	2	8
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	863	4	3	1.43429	2	7
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	864	1	1	0.05563	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	865	4	3	3.49209	1	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	866	2	2	0.67086	2	4
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	867	1	1	0.10104	1	1
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	C	868	6	5	3.08194	2	14
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay24	0.98129984962963	0.982538	0.00933	0.95946095	0.995739075
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay19	0.0557762263463463	0.054201	0.01651	0.028623	0.092548
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay18	0.0535498092192192	0.051361	0.01788	0.02428295	0.093922
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay105	0.121156735425425	0.118508	0.02979	0.070254	0.186162
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay29	0.992068115295295	0.993198	0.00545	0.978478	0.999069
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay30	0.641628709339339	0.642274	0.05289	0.536129	0.742103
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay89	0.841007915505505	0.842782	0.0316	0.774662	0.897018
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay49	0.796357095875876	0.797518	0.03474	0.7248974	0.859828
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay79	0.429954212302302	0.431089	0.05501	0.318987025	0.534162
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay81	0.21176469967968	0.209631	0.0443	0.131848	0.305294
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay103	0.489344608778779	0.4896045	0.07253	0.346100125	0.6310514
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay102	0.881918586686687	0.884033	0.02669	0.824116	0.92775435
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay11	0.978910945485486	0.980603	0.00966	0.955421	0.993332
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay74	0.382216617717718	0.3819945	0.04772	0.289737075	0.475878
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay68	0.637768384044044	0.638578	0.04965	0.538318	0.732193
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay56	0.202760974344344	0.201193	0.03786	0.133051	0.280964
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay95	0.0802035222722723	0.078023	0.02214	0.0432509	0.13001105
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay25	0.0170370998498499	0.015676	0.00807	0.005266	0.036305
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay37	0.00943706948948949	0.008141	0.00646	0.000851475	0.024912
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay40	0.186395396006006	0.184172	0.03706	0.11958865	0.264019
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay33	0.0356924365865866	0.034105	0.01236	0.015769	0.064491
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay42	0.950117701651652	0.952131	0.01725	0.9106409	0.977976
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay88	0.518770946546547	0.518725	0.06419	0.393729	0.644609525
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay60	0.2826164194995	0.280213	0.05538	0.18217875	0.39776
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay26	0.99319169028028	0.994469	0.00529	0.979618	0.999663
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay70	0.011450555045045	0.010257	0.0071	0.00186	0.029199
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay23	0.978379986286286	0.980084	0.01229	0.949982	0.996634
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay14	0.0102780304304304	0.009147	0.00629	0.001766	0.025623
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay32	0.987471546566567	0.98908	0.00781	0.968556	0.997887
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay92	0.55686184973974	0.55772	0.09793	0.361975	0.74404775
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay97	0.346511737717718	0.3450175	0.05913	0.234747	0.465162925
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay43	0.00980188102102102	0.008644	0.00591	0.002044	0.02469
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay85	0.941365162262262	0.943446	0.01839	0.900036	0.971549
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay94	0.0557894079279279	0.053965	0.01798	0.026025	0.09615
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay104	0.885157419189189	0.887071	0.02604	0.82905965	0.930122
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay59	0.996264628358358	0.997434	0.00381	0.985768	0.999886
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay3	0.873635605055055	0.876325	0.03211	0.803733	0.928913
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	P	assay46	0.992814236616617	0.99397	0.005	0.980428	0.99915
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	e1	e1	0.0314109133933934	0.031161	0.00675	0.017421	0.044262575
Kihihi_48BarcodeTest_50maxCOI/48_67.txt	e2	e2	0.140969643063063	0.153	0.04372	0.057660425	0.21103105
