file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	744	1	1	0.80435	1	4
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	745	19	16	14.86301	2	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	746	18	16	14.54053	2	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	747	11	6	12.00165	1	39
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	748	18	15	15.06845	2	48
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	749	17	15	13.20864	2	45
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	751	12	9	12.523	1	43
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	753	2	1	2.4642	1	10
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	754	27	29	15.39044	4	50
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	755	9	2	10.29335	1	37
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	756	8	4	8.09128	1	28
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	758	16	14	15.40533	1	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	759	8	1	9.39721	1	35
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	760	1	1	1.68972	1	7
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	761	26	28	15.30009	1	50
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	762	16	12	15.82467	1	48
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	763	4	2	3.09068	1	12
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	764	13	9	11.21575	1	42
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	765	24	24	15.46766	2	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	766	7	4	6.39531	1	23
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	767	10	2	11.83936	1	42
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	768	14	10	12.13963	2	44
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	769	25	26	15.20433	3	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	770	16	13	14.30608	2	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	771	5	3	5.65695	1	21
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	772	7	3	7.79616	1	28
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	773	17	14	12.63217	2	44
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	774	7	3	8.27527	1	29
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	775	8	1	9.46843	1	30
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	776	14	10	12.48492	1	44
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	777	23	21	14.70571	3	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	778	7	5	6.63499	1	25
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	779	19	17	14.65227	2	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	780	6	3	6.63575	1	23
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	781	20	18	15.53667	2	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	783	27	29	14.79576	4	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	784	20	17	14.98865	2	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	785	20	18	14.59505	3	48
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	786	13	10	12.70721	1	42
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	787	18	15	13.6159	2	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	788	4	1	6.4297	1	24
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	789	12	9	11.019	1	37
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	790	13	10	11.93331	2	41
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	791	23	22	15.80655	3	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	792	17	15	15.89576	1	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	793	12	7	12.83941	1	42
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	794	13	8	14.00347	1	44
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	796	15	11	14.55557	1	47
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	797	25	25	15.66288	2	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	798	28	32	16.5381	2	50
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	799	7	2	7.19163	1	25
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	800	14	12	12.56661	2	42
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	801	8	5	8.58599	1	30
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	802	9	6	9.16839	1	33
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	803	23	22	15.51019	4	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	804	25	23	15.21499	4	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	805	17	15	13.53446	2	45
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	806	9	4	9.7596	1	36
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	808	23	23	15.94842	2	49
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	809	7	4	6.97523	1	25
Kihihi_48BarcodeTest_50maxCOI/48_15.txt	C	810	10	6	9.16141	1	34
