file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	744	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	745	3	2	0.76341	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	746	2	2	0.33104	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	747	2	2	0.6773	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	748	1	1	0.23261	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	749	2	2	0.48654	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	750	5	3	4.776	2	17
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	751	2	2	0.37407	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	752	6	4	5.37445	2	22
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	753	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	754	3	2	0.92376	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	755	1	1	0.01789	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	756	2	2	0.6758	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	757	1	1	0.69639	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	758	1	1	0.12004	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	759	1	1	0.50599	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	760	1	1	0	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	761	3	2	2.33469	1	10
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	762	1	1	0.533	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	763	2	2	0.15879	2	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	764	2	2	0.60103	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	765	2	2	0.701	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	766	1	1	0.44528	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	767	2	2	0.48466	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	768	2	2	0.78861	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	769	4	4	1.84027	2	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	770	2	2	0.51364	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	771	1	1	0.34589	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	772	2	1	0.52652	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	773	3	3	1.17521	2	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	774	1	1	0.01484	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	775	1	1	0.00447	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	776	2	2	1.28844	1	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	777	4	4	1.63723	2	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	778	2	2	0.52655	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	779	4	4	1.24231	3	7
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	780	1	1	0.35934	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	781	3	3	1.69532	2	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	782	1	1	0.63838	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	783	5	5	2.22151	3	11
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	784	3	2	1.91243	2	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	785	6	5	1.57819	3	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	786	1	1	0.55136	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	787	4	4	1.95054	2	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	788	1	1	0.01184	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	789	2	2	0.45517	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	790	2	2	0.67993	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	791	3	3	0.97907	2	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	792	1	1	0.25567	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	793	1	1	0.26689	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	794	1	1	0.13785	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	795	3	2	2.67881	2	12
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	796	2	2	0.61447	1	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	797	9	8	5.13204	3	22
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	798	4	4	1.63606	2	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	799	1	1	0.0472	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	800	2	2	0.74253	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	801	1	1	0.4646	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	802	2	2	0.39382	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	803	6	5	1.62548	3	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	804	5	4	1.42181	3	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	805	5	5	1.41668	3	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	806	2	2	0.94603	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	807	2	2	0.80738	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	808	4	4	1.81672	2	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	809	1	1	0.12275	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	810	2	2	0.54612	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	811	7	7	2.14486	4	12
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	812	2	2	0.45143	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	813	1	1	0.35091	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	814	2	2	0.6578	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	815	2	2	0.19597	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	816	1	1	0.32623	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	817	1	1	0.12042	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	818	2	1	1.23752	1	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	819	3	2	1.40426	2	7
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	820	2	2	0.3707	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	821	2	2	0.14377	2	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	822	1	1	0.32304	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	823	2	2	0.99841	1	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	824	3	3	1.66928	2	8
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	825	1	1	0.35978	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	826	2	2	0.46191	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	827	5	4	2.38864	2	11
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	828	1	1	0.02074	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	829	2	2	0.27179	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	830	1	1	0.04936	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	831	3	3	0.87965	2	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	832	2	2	1.01969	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	833	1	1	0.25216	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	834	2	2	0.18527	2	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	835	1	1	0.35124	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	836	2	2	0.7095	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	837	2	2	0.61854	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	838	6	5	4.20877	2	17
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	839	4	4	1.32386	3	7
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	840	4	3	2.17573	2	9
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	841	1	1	0.08886	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	842	2	2	0.27617	1	2
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	843	2	2	0.59864	1	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	844	3	2	0.7679	2	4
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	845	3	2	0.79886	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	846	8	6	6.61375	2	25
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	847	3	3	1.066	2	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	848	4	4	1.34918	2	7
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	849	3	3	1.35635	2	7
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	850	1	1	0.01415	1	1
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	851	1	1	1.42355	1	6
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	852	2	2	0.41172	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	853	8	7	3.47881	4	17
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	854	3	3	0.69366	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	855	3	3	0.82963	2	5
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	856	2	2	0.42996	2	3
Kihihi_96BarcodeTest_50maxCOI/96_72.txt	C	857	1	1	0	1	1
