file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	744	7	4	7.04325	1	25
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	745	31	32	10.81021	10	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	746	21	19	12.70719	2	48
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	747	17	15	10.19744	2	41
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	749	25	23	11.71536	6	48
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	751	16	13	10.66964	2	42
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	753	9	4	9.95822	1	34
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	755	11	1	12.99629	1	42
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	759	8	4	9.1687	1	35
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	760	12	3	13.54057	1	45
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	763	25	23	11.53517	6	48
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	765	27	27	11.62332	6	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	771	24	23	12.71095	1	48
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	772	16	15	11.05728	1	42
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	773	34	36	10.59731	12	50
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	774	12	11	9.17004	1	34
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	775	8	6	6.35088	1	25
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	777	25	23	12.67934	4	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	778	26	26	10.91591	8	48
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	779	19	17	10.88083	3	44
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	780	5	3	4.83468	1	18
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	785	32	32	11.15933	10	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	786	29	30	12.02229	6	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	788	19	17	11.75664	1	45
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	789	19	18	10.42528	4	44
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	790	31	32	10.85683	10	49
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	791	11	9	7.97188	2	32
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	792	27	33	17.75805	1	50
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	794	13	11	8.96272	2	36
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	799	15	13	13.50524	1	45
Kihihi_24BarcodeTest_50maxCOI/24_2.txt	C	800	20	18	11.50694	4	46
